ucid,content_pretty_name,content_kind,difficulty,subject,learning_stage,level1_id,level2_id,level3_id,level4_id
ApMn4fwBLAonJKKklY9Xx7r36OqGMSFOyTu/K5c9c+o=,【基礎】菱形,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,gNfvqveMYfgA/24bthu07e23yBnXcBBhU8/Zl7V5Mw4=,q7QN1yxz9jhmuhfapky9NkELzjBythU2q21v1W5LQt4=
LrwnPq9m+L8jrO/2MgLsR7Yno06Qevd9IkZhsoY7DfY=,【基礎】矩形與正方形,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,gNfvqveMYfgA/24bthu07e23yBnXcBBhU8/Zl7V5Mw4=,q7QN1yxz9jhmuhfapky9NkELzjBythU2q21v1W5LQt4=
ttWja925wzclBgMnR8D0fmHiM9PQ1QV3cwXWu51m31U=,【基礎】特殊四邊形,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,gNfvqveMYfgA/24bthu07e23yBnXcBBhU8/Zl7V5Mw4=,q7QN1yxz9jhmuhfapky9NkELzjBythU2q21v1W5LQt4=
06kRCVdMd4I4CpJxtM7rmBED6keL482Br8ZCE6DU+W4=,【基礎】梯形,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,gNfvqveMYfgA/24bthu07e23yBnXcBBhU8/Zl7V5Mw4=,q7QN1yxz9jhmuhfapky9NkELzjBythU2q21v1W5LQt4=
IVUvy0QcT07F2gkgugegsSriZOW7G5XrpVSXqY7TWl4=,【一般】複雜平行線截線性質,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,gNfvqveMYfgA/24bthu07e23yBnXcBBhU8/Zl7V5Mw4=,/nyJKZrBXSE5ydGKIY+VGbOg9rKMzeydY83O8V1y4jU=
JBY82dSINZ2oyc72lrBg93wms83Z1GAJh8BWYZ2JMv8=,【一般】平行線與幾何圖形,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,gNfvqveMYfgA/24bthu07e23yBnXcBBhU8/Zl7V5Mw4=,/nyJKZrBXSE5ydGKIY+VGbOg9rKMzeydY83O8V1y4jU=
TH+9EqnFdeRqXgd+9frMdewrp3rP654euGJZm++hRT4=,【一般】判別平行線,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,gNfvqveMYfgA/24bthu07e23yBnXcBBhU8/Zl7V5Mw4=,/nyJKZrBXSE5ydGKIY+VGbOg9rKMzeydY83O8V1y4jU=
CveY41m7f7+cJ9cxZRljF7rMPXhMo990yikQ5KYM0x4=,【一般】複雜平行四邊形問題,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,gNfvqveMYfgA/24bthu07e23yBnXcBBhU8/Zl7V5Mw4=,22meGq/d4hm0t8puJQ2wii9iYVBgCYdnT3qa6hgQKHk=
WwGpcpKdAF1kvKHFVZOLDv9609c0Rs+eGWAu1Ub/k9c=,【基礎】認識三維空間的物體,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,jGhUUjg94EaD/hHImiFXSyies5ALErVlma00y6AybTM=,/M2r2xfWoLF4H5zkp6RzAHZx+20MV0cfkEwY8mrv6bw=
0va2kBHyhCQAFKdC9DOJnPagiG32mCuQJZuApAXzMw0=,【基礎】正方體與長方體的體積表面積,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,jGhUUjg94EaD/hHImiFXSyies5ALErVlma00y6AybTM=,/M2r2xfWoLF4H5zkp6RzAHZx+20MV0cfkEwY8mrv6bw=
BOsRDO+HYK8BWQZeW6NYvjKlmA4tI7BV6Y9tC1RIpQI=,【基礎】空間中的線與面的關係 - 即將下架,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,jGhUUjg94EaD/hHImiFXSyies5ALErVlma00y6AybTM=,/M2r2xfWoLF4H5zkp6RzAHZx+20MV0cfkEwY8mrv6bw=
tnrz/gdH6WgtHgJSpfzyUGtIqz/0OHL5ogbfxCsXR6Y=,【基礎】角柱的點、邊、面 - 即將下架,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,jGhUUjg94EaD/hHImiFXSyies5ALErVlma00y6AybTM=,jvNscBwwOm5bm1akFXQ4rhkquk8+PpEPRz1dtZt55Z8=
PsNJe5XMT7olF29RVFBkcVUKbBQorktzCVlg3h5/UXI=,【基礎】認識圓柱與圓柱的體積 - 即將下架,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,jGhUUjg94EaD/hHImiFXSyies5ALErVlma00y6AybTM=,jvNscBwwOm5bm1akFXQ4rhkquk8+PpEPRz1dtZt55Z8=
yC0fMjNE4oQ+f9qyqRKdEydTAIscFvSra9wP052SgL4=,【基礎】認識角錐 - 即將下架,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,jGhUUjg94EaD/hHImiFXSyies5ALErVlma00y6AybTM=,IiJEWHX5ZlfIMuJfd2bO+5PAl7xBrcet3K8C24Dnk3I=
ZlHr1zKJsK/9HFeradx6cAyqADDSSyihZ9XHBS1PfyU=,【基礎】圓錐的特性 - 即將下架,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,jGhUUjg94EaD/hHImiFXSyies5ALErVlma00y6AybTM=,IiJEWHX5ZlfIMuJfd2bO+5PAl7xBrcet3K8C24Dnk3I=
4XDfW1dI2Qj2YY+tPotz6VY0VwcPfBzlZtfQa8RH98o=,【進階】複合形體,Exercise,hard,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,jGhUUjg94EaD/hHImiFXSyies5ALErVlma00y6AybTM=,jvNscBwwOm5bm1akFXQ4rhkquk8+PpEPRz1dtZt55Z8=
ap9wOXDnXVFePVnnpscqo0DFNvaLEzP+JC5FyWOxYI8=,【進階】容積與倒水問題,Exercise,hard,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,jGhUUjg94EaD/hHImiFXSyies5ALErVlma00y6AybTM=,jvNscBwwOm5bm1akFXQ4rhkquk8+PpEPRz1dtZt55Z8=
86gD6UU9EwEF1gJZmFYJhq0JhD/6MJggjkNdt9CKiJk=,【一般】長方體表面的距離,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,jGhUUjg94EaD/hHImiFXSyies5ALErVlma00y6AybTM=,/M2r2xfWoLF4H5zkp6RzAHZx+20MV0cfkEwY8mrv6bw=
tsZO34MHUt335zNWrd05l1ILk9vvcWzIR2hEk6dNYc4=,【一般】角柱的體積與表面積與展開圖 - 即將下架,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,jGhUUjg94EaD/hHImiFXSyies5ALErVlma00y6AybTM=,jvNscBwwOm5bm1akFXQ4rhkquk8+PpEPRz1dtZt55Z8=
yJ153/JFXN9IF2c3a3ySmTwTPNEGZp3YE11EtpxrgVw=,【一般】圓柱的表面積與展開圖 - 即將下架,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,jGhUUjg94EaD/hHImiFXSyies5ALErVlma00y6AybTM=,jvNscBwwOm5bm1akFXQ4rhkquk8+PpEPRz1dtZt55Z8=
gCO8NpEiiKGbe1pbysbDipvP7hdI2LxjDVnbMOCvG5c=,【一般】角錐的展開圖與表面積 - 即將下架,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,jGhUUjg94EaD/hHImiFXSyies5ALErVlma00y6AybTM=,IiJEWHX5ZlfIMuJfd2bO+5PAl7xBrcet3K8C24Dnk3I=
hRDwfL0PL5rN6c4l8N3LjeJYcHhYCuoF4aRrclMweXQ=,【一般】圓錐的展開圖與表面積 - 即將下架,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,jGhUUjg94EaD/hHImiFXSyies5ALErVlma00y6AybTM=,IiJEWHX5ZlfIMuJfd2bO+5PAl7xBrcet3K8C24Dnk3I=
KaJlr5jTCShzkQu8T3MYWsJbqqEXtX+F4w15fmUPlOE=,【基礎】三角形的內角和與外角和,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,zMYuCCkIy21KGCJ6fnAHFAXbm2tJyKjVNlL/3d9WiUI=
YRgtGEd826lr/TTeqzRiSg74GgvqIjPn4GiFofbYGoA=,【基礎】三角形的外角定理,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,zMYuCCkIy21KGCJ6fnAHFAXbm2tJyKjVNlL/3d9WiUI=
bjqNyUe/0l0x5+ie8inJrNliiPty2kvg7F/29KIioKA=,【基礎】三角形全等的意義,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,evM0glDAJprtZ7Or7vmPiHYRSmVmogiLC99H3MZ0YBY=
TXBvUiNlr5jhR8zA+8xXAAvhjwKoxhJgVCFi6g3MkXE=,【基礎】用全等性質判斷全等,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,evM0glDAJprtZ7Or7vmPiHYRSmVmogiLC99H3MZ0YBY=
7dWkhERQ653SMIMYe5OWVLn4eVm+680Vd2jEcsd4urY=,【基礎】角平分線性質,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,evM0glDAJprtZ7Or7vmPiHYRSmVmogiLC99H3MZ0YBY=
VyJAFv77nIaZWzFAcZrlwtNbqZ9GtG8gXWS/QeH8dBY=,【基礎】中垂線性質,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,evM0glDAJprtZ7Or7vmPiHYRSmVmogiLC99H3MZ0YBY=
8WAiCr1NKNHhwGcicB0YFGjsDNAY0RXx5Ox+ypKfw5I=,【基礎】三角形邊長關係,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,h43X/Lm6rIMObmMV7GUAjdQkyE9k3TwxyZA6MxfJ9OA=
jyf7N5ZnreskNIwFO3N9eFFPPK78T8maCsrCNfiOZB8=,【基礎】三角形中的邊角關係,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,h43X/Lm6rIMObmMV7GUAjdQkyE9k3TwxyZA6MxfJ9OA=
ZiB8YudXZGaYEDJxnFGFKxDYg7p21KMyv2iISc6REEQ=,【一般】n 邊形的內角和與外角和,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,zMYuCCkIy21KGCJ6fnAHFAXbm2tJyKjVNlL/3d9WiUI=
IdFjvRDOndqu+VdtEnL+sMG3hOHxxvIoIE6MOCeqn+I=,【一般】正 n 邊形的內角與外角,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,zMYuCCkIy21KGCJ6fnAHFAXbm2tJyKjVNlL/3d9WiUI=
odpQo0xwxNj77x4vDVOFe0SsN91+KI8cS8ytWOMB02Q=,【一般】補足判斷全等的條件,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,evM0glDAJprtZ7Or7vmPiHYRSmVmogiLC99H3MZ0YBY=
1vxQPFV4O43WybxMtioe1qA8GIcP/kOWTaysWsNrBRY=,【一般】用全等性值判斷全等：複雜圖形與邊角關係,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,evM0glDAJprtZ7Or7vmPiHYRSmVmogiLC99H3MZ0YBY=
OkMUi9/AtQ/YxPVmMj4Jx9WVHcjuXS9/fhcreFEB9Bg=,【一般】樞紐定理,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,h43X/Lm6rIMObmMV7GUAjdQkyE9k3TwxyZA6MxfJ9OA=
JpYzPRDw0n+B3QTPjgJAEBPXFwlycyukYkLcooX0mHM=,【一般】等腰三角形性質,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,h43X/Lm6rIMObmMV7GUAjdQkyE9k3TwxyZA6MxfJ9OA=
fpz98Db0LX6xbMc9XXMAqpnq17WoOxhJwylsP0dj24c=,【一般】正三角形性質,Exercise,normal,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,y3DisyzHxXkHzY6dwzju7SLxSfpowEusVisWi6I8Xaw=,h43X/Lm6rIMObmMV7GUAjdQkyE9k3TwxyZA6MxfJ9OA=
bm+PA9RRRt5EzYn5/rlVo0Sg77oozAjc+46VbJhE7YU=,【基礎】相似形,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,O3/lECwVzdY46G+DHFjMm9432HC3Mx/v8dADXtxu/5Q=
8gP4KXoWBPXMgFg1cGnXshZYBZU+gowtj0kzfH3LDIo=,【基礎】三角形底邊與面積的關係,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,JerI8OFvOwGRNE+4XmzIo7oznazeeWjl6sBArVIwF34=
vb599W2257CQW/TGHxuRb4KR46aEykZxjDVpARmgaBs=,【基礎】平行線截比例線段性質 3,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,JerI8OFvOwGRNE+4XmzIo7oznazeeWjl6sBArVIwF34=
PL/9zJXG7zguwqO/MqHkdLaEWAXCT0AIMUNY1gqRrNQ=,【基礎】用比例線段判別平行線,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,JerI8OFvOwGRNE+4XmzIo7oznazeeWjl6sBArVIwF34=
nuGqWNM24fHhFJ8DYewgXdy+p5eVZB+a+wblwZNPbEg=,【基礎】三角形兩邊中點連線性質,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,JerI8OFvOwGRNE+4XmzIo7oznazeeWjl6sBArVIwF34=
OTW/dDCx+GEYDj+DqmvyLkxuab8epUX6tuGXQbN2wls=,【基礎】坐標平面上線段的中點坐標,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,JerI8OFvOwGRNE+4XmzIo7oznazeeWjl6sBArVIwF34=
Sscg9vquPUuOL9DKkSbs9NTSxfCV/DYuMnsLRUZs6eA=,【基礎】平行線截比例線段性質 1 & 2,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,JerI8OFvOwGRNE+4XmzIo7oznazeeWjl6sBArVIwF34=
IiMukcYDN2GyT48gY4Z/D+VuYzqu4uN1AkHV+io7qzI=,【基礎】縮放圖形,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,lbXlPy8DGA2ov90HjJ76GvIrNaBeb2vdSyfiZZMeeco=
NQq7QTnOTWDz3NSogiu6NV/2SjYWtPZoUc7Ijv1UI/k=,【基礎】相似多邊形,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,lbXlPy8DGA2ov90HjJ76GvIrNaBeb2vdSyfiZZMeeco=
pgZz2VlENmyB6DeW+lnVjNHeVQZDCenZM2Nc1RllQlI=,【基礎】相似三角形的判別,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,lbXlPy8DGA2ov90HjJ76GvIrNaBeb2vdSyfiZZMeeco=
hc6X3OiDLxt7O0VfZXJN1yzHnMLWAZSp1TefeEUe4WE=,【基礎】三角形相似性質的應用,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,lbXlPy8DGA2ov90HjJ76GvIrNaBeb2vdSyfiZZMeeco=
sSl0A9RyQ3LbuoNIUSeLVfCmVa0Zff2L9FNm8PQsrSI=,【基礎】相似三角形之應用,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,PH+Txe3kS8f/VX38X+o/OHiIyp/U6qbfbH7G5oC3RpQ=
hJYgCgsL44C0NlZ4PZX9Lr7Q8Kn9Nm/Dpy8IrP+4NLg=,【基礎】相似三角形的周長比與面積比,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,PH+Txe3kS8f/VX38X+o/OHiIyp/U6qbfbH7G5oC3RpQ=
DK+rYDqFxs5kQDeBg236ch52xxIxBdsYcrn0t52y/O4=,【基礎】直角三角形母子相似性質,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,PH+Txe3kS8f/VX38X+o/OHiIyp/U6qbfbH7G5oC3RpQ=
Z5JB3D/LstCk46Bi7qFkVXd18rYRFy7qFCpd5rEMAZw=,【基礎】各邊中點連線,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,PH+Txe3kS8f/VX38X+o/OHiIyp/U6qbfbH7G5oC3RpQ=
PSHqjHPywyyXi0y2Xgl+jLfJn4P5u6EHMd5/3/hvPlg=,【基礎】兩個相似三角形的對應線段關係,Exercise,easy,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,PH+Txe3kS8f/VX38X+o/OHiIyp/U6qbfbH7G5oC3RpQ=
qXZEcmfOOXDyc3HYJqoJL7PdSiHNmOpELzPkGSsYCHA=,【進階】相似形,Exercise,hard,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,O3/lECwVzdY46G+DHFjMm9432HC3Mx/v8dADXtxu/5Q=
h8yV7uoM6hu2grzOG5Weh+0M055I9znunaEikiEHXjo=,【進階】圖形的放大與縮小,Exercise,hard,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,lbXlPy8DGA2ov90HjJ76GvIrNaBeb2vdSyfiZZMeeco=
s3Y4TUK7PUKpvlrFcFIgHdMC8P2mf2hvD3j7fIdmTvg=,【進階】相似三角形的判斷,Exercise,hard,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,lbXlPy8DGA2ov90HjJ76GvIrNaBeb2vdSyfiZZMeeco=
1/laFoxMaEJLQfaHo92bbuIVjnq33aptQA8IY+0Hu+8=,【進階】求相似三角形,Exercise,hard,math,junior,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,MfUX4BrIuFzJjm97tCQVisXbonyvtYtwCUJo6JpmoyU=,1B4NV31TSyP4bLmP6zbniKc01IeroOFi4KeZVsvWr7o=,lbXlPy8DGA2ov90HjJ76GvIrNaBeb2vdSyfiZZMeeco=
